Open time,BTC,ETH,XRP,LTC,DOGE,LINK
2020-08-21,11531.34,387.97,0.27933,59.2,0.0033776,13.8325
2020-08-22,11662.96,395.24,0.28592,60.21,0.0034331,15.8078
2020-08-23,11648.13,390.71,0.2848,60.55,0.0033955,15.1428
2020-08-24,11748.2,407.68,0.2884,62.02,0.0034116,15.1419
2020-08-25,11318.42,382.93,0.27625,58.34,0.0032907,14.1164
2020-08-26,11461.43,385.81,0.27653,58.1,0.0032939,15.2
2020-08-27,11330.38,383.27,0.26469,56.1,0.0031997,14.5234
2020-08-28,11526.91,395.11,0.27174,57.38,0.0032637,15.1207
2020-08-29,11465.84,398.65,0.2738,56.97,0.0032749,16.3612
2020-08-30,11711.16,428.94,0.28302,62.89,0.0032981,16.4788
2020-08-31,11649.51,433.79,0.28115,60.92,0.0032073,15.5772
2020-09-01,11921.97,475.4,0.29521,62.69,0.0032411,16.0333
2020-09-02,11388.54,439.5,0.27595,58.06,0.0031161,14.7982
2020-09-03,10140.85,381.4,0.24409,47.28,0.0027692,11.8895
2020-09-04,10446.25,385.26,0.25385,50.32,0.0028797,12.3708
2020-09-05,10166.69,335.01,0.23738,47.83,0.002764,10.6017
2020-09-06,10256.2,352.8,0.23986,47.92,0.0027859,12.8044
2020-09-07,10373.44,353.59,0.24198,48.84,0.0028151,12.47
2020-09-08,10126.65,337.39,0.23657,47.47,0.002747,11.746
2020-09-09,10219.2,350.85,0.23901,47.82,0.002779,12.3444
2020-09-10,10336.87,367.93,0.24302,48.67,0.0028077,12.4957
2020-09-11,10387.89,373.63,0.24252,48.96,0.0027956,12.4406
2020-09-12,10440.92,387.78,0.24752,50.8,0.0028141,12.7187
2020-09-13,10332.83,366.42,0.24218,48.15,0.002783,12.067
2020-09-14,10671.77,377.12,0.24564,49.08,0.0027851,12.1374
2020-09-15,10785.31,364.06,0.24331,48.31,0.0028278,10.9314
2020-09-16,10954.01,365.11,0.24686,47.76,0.0028053,10.7367
2020-09-17,10939.99,389.36,0.25214,48.85,0.0028078,11.0139
2020-09-18,10933.39,384.39,0.25065,48.54,0.0027892,10.094
2020-09-19,11080.65,385.25,0.25112,48.52,0.0027901,10.1209
2020-09-20,10920.28,371.04,0.24652,47.09,0.0027729,9.7357
2020-09-21,10417.22,340.36,0.23102,43.16,0.0025972,8.7114
2020-09-22,10529.61,344.21,0.23302,44.47,0.0026432,8.7401
2020-09-23,10241.46,320.72,0.22164,42.96,0.0025444,7.6364
2020-09-24,10736.32,348.97,0.23276,44.92,0.0026297,9.87
2020-09-25,10686.67,351.92,0.24154,46.02,0.0027015,10.7279
2020-09-26,10728.6,353.92,0.24153,46.03,0.0026972,10.3169
2020-09-27,10774.25,357.49,0.24334,46.05,0.0026954,10.7939
2020-09-28,10696.12,353.96,0.24107,45.23,0.0026504,10.283
2020-09-29,10840.48,359.79,0.24285,45.69,0.0026727,10.135
2020-09-30,10776.59,359.83,0.24171,46.24,0.002635,9.8694
2020-10-01,10619.13,352.85,0.23819,46.25,0.0026246,9.6394
2020-10-02,10570.4,345.6,0.23386,44.88,0.0025902,9.2167
2020-10-03,10542.06,345.95,0.23273,45.51,0.0025955,9.269
2020-10-04,10666.63,352.37,0.24794,46.69,0.002633,9.3922
2020-10-05,10792.21,353.62,0.2503,46.34,0.0026182,9.6176
2020-10-06,10599.66,340.75,0.24545,45.99,0.002597,8.7689
2020-10-07,10666.39,341.58,0.2487,46.55,0.0025895,8.9799
2020-10-08,10925.57,350.95,0.25141,47.21,0.0026098,9.5594
2020-10-09,11050.64,365.02,0.25293,47.78,0.0026556,10.3959
2020-10-10,11293.22,370.52,0.25402,48.88,0.0026621,10.5198
2020-10-11,11369.02,374.16,0.25544,50.48,0.0026701,10.8515
2020-10-12,11528.25,386.51,0.25603,50.58,0.002667,11.4259
2020-10-13,11420.56,381.04,0.2565,49.89,0.0026385,11.0016
2020-10-14,11417.89,378.69,0.24906,49.79,0.002639,10.8896
2020-10-15,11505.12,377.64,0.24596,49.53,0.0025953,10.7483
2020-10-16,11319.32,365.5,0.24011,47.6,0.002604,10.5877
2020-10-17,11360.2,368.32,0.24057,46.93,0.0025834,10.6267
2020-10-18,11503.14,378.11,0.24221,47.54,0.0025874,10.9409
2020-10-19,11751.47,379.3,0.24558,47.99,0.0025921,10.9147
2020-10-20,11909.99,368.52,0.24322,46.88,0.0025944,9.8589
2020-10-21,12780.96,390.38,0.25088,52.98,0.002623,10.7863
2020-10-22,12968.52,413.98,0.25709,54.35,0.002646,11.9539
2020-10-23,12923.07,409.11,0.25471,55.42,0.0026423,12.1586
2020-10-24,13111.73,412.14,0.2562,59.23,0.0026365,12.7001
2020-10-25,13028.83,405.86,0.25313,58.84,0.0026528,12.1481
2020-10-26,13052.19,392.52,0.2481,56.82,0.002665,11.7096
2020-10-27,13636.17,403.45,0.25273,57.91,0.0026702,11.9224
2020-10-28,13266.4,388.23,0.2454,55.77,0.0025801,11.4403
2020-10-29,13455.7,387.13,0.24239,54.87,0.0025733,11.2772
2020-10-30,13560.1,382.49,0.23905,54.01,0.0025833,11.09
2020-10-31,13791.0,386.46,0.23968,55.72,0.0025666,11.2277
2020-11-01,13761.5,396.67,0.23999,55.6,0.0025745,11.5722
2020-11-02,13549.37,383.02,0.23523,53.8,0.0025162,10.7814
2020-11-03,14023.53,387.88,0.2396,53.96,0.0025141,10.3911
2020-11-04,14144.01,402.49,0.23758,54.67,0.002546,10.4713
2020-11-05,15590.02,416.69,0.24561,58.95,0.0026347,10.9794
2020-11-06,15579.92,455.91,0.25863,63.2,0.002757,12.1687
2020-11-07,14818.3,435.21,0.2491,58.9,0.00267,11.7638
2020-11-08,15475.1,454.3,0.25374,61.02,0.002707,12.71
2020-11-09,15328.41,444.32,0.25059,59.23,0.002672,12.5107
2020-11-10,15297.21,450.34,0.2538,57.93,0.002761,13.0017
2020-11-11,15684.24,463.09,0.25581,59.27,0.002758,12.753
2020-11-12,16291.86,462.39,0.2549,60.72,0.0027788,12.4038
2020-11-13,16320.7,476.43,0.2659,65.96,0.0028114,12.8687
2020-11-14,16070.45,460.89,0.26824,63.85,0.0027689,12.5574
2020-11-15,15957.0,448.08,0.26954,62.28,0.0027718,12.1192
2020-11-16,16713.57,460.55,0.28813,73.84,0.00289,12.6223
2020-11-17,17659.38,482.15,0.30247,76.32,0.0029398,13.3944
2020-11-18,17776.12,478.41,0.29335,73.42,0.0029085,13.5598
2020-11-19,17802.82,471.25,0.30358,81.53,0.0029068,13.6187
2020-11-20,18655.67,510.12,0.32991,82.53,0.002987,14.0933
2020-11-21,18703.8,552.35,0.46283,87.14,0.0035132,15.4511
2020-11-22,18414.43,560.03,0.44611,82.87,0.0033415,14.5098
2020-11-23,18368.0,608.58,0.61579,89.03,0.0036845,15.2746
2020-11-24,19160.01,604.97,0.694,89.25,0.0042592,15.6703
2020-11-25,18719.11,569.5,0.63022,81.75,0.0037081,14.2016
2020-11-26,17149.47,519.83,0.53654,71.0,0.0032492,12.603
2020-11-27,17139.52,518.68,0.5623,69.15,0.0032752,12.4989
2020-11-28,17719.85,537.52,0.62579,72.7,0.0033945,13.0853
2020-11-29,18184.99,576.3,0.60543,78.91,0.0034365,13.38
2020-11-30,19695.87,616.66,0.66417,87.65,0.003561,14.2677
2020-12-01,18764.96,585.26,0.61088,85.08,0.0033211,13.3461
2020-12-02,19204.09,596.89,0.62972,88.9,0.0033624,13.9799
2020-12-03,19421.9,615.85,0.63046,89.0,0.003429,13.9749
2020-12-04,18650.52,567.24,0.55367,79.52,0.003283,12.68
2020-12-05,19147.66,596.8,0.58517,83.14,0.0033917,13.1748
2020-12-06,19359.4,601.54,0.62107,83.55,0.0033857,13.5057
2020-12-07,19166.9,591.28,0.60818,83.37,0.003336,13.0704
2020-12-08,18324.11,554.94,0.5589,76.76,0.0031723,12.1356
2020-12-09,18541.28,573.09,0.58265,77.41,0.0031562,12.6212
2020-12-10,18254.63,558.99,0.57267,74.7,0.0031043,11.9172
2020-12-11,18036.53,544.43,0.54945,72.2,0.0030732,11.6335
2020-12-12,18808.69,568.04,0.50658,76.67,0.0031609,12.2259
2020-12-13,19174.99,590.7,0.51365,82.28,0.00326,12.9392
2020-12-14,19273.14,586.29,0.4974,82.35,0.003226,12.8502
2020-12-15,19426.43,588.64,0.46793,81.32,0.0032078,12.6818
2020-12-16,21335.52,637.18,0.56941,92.94,0.0034183,13.4852
2020-12-17,22797.16,642.7,0.5769,101.01,0.003722,13.444
2020-12-18,23107.39,653.85,0.58337,109.34,0.0038675,13.5001
2020-12-19,23821.61,658.03,0.57666,119.85,0.0039291,13.4747
2020-12-20,23455.52,638.18,0.55586,114.58,0.0046381,13.0604
2020-12-21,22719.71,607.58,0.51445,104.45,0.0047784,12.3049
2020-12-22,23810.79,636.45,0.44642,114.32,0.0045159,12.7842
2020-12-23,23232.76,585.56,0.2605,102.45,0.0037449,10.9736
2020-12-24,23729.2,612.31,0.33863,111.13,0.0045731,11.5724
2020-12-25,24712.47,626.82,0.31768,127.78,0.0045549,11.5543
2020-12-26,26493.39,637.44,0.29481,129.61,0.0045131,10.9809
2020-12-27,26281.66,685.11,0.28407,127.88,0.004547,12.1541
2020-12-28,27079.41,730.41,0.24845,129.83,0.0046015,12.6081
2020-12-29,27385.0,732.0,0.22142,128.8,0.0045012,11.7786
2020-12-30,28875.54,752.17,0.21138,130.05,0.0046251,11.2435
2020-12-31,28923.63,736.42,0.21959,124.21,0.0046709,11.2364
2021-01-01,29331.69,728.91,0.23746,126.24,0.00568,11.8477
2021-01-02,32178.33,774.56,0.22064,136.96,0.0105264,12.2215
2021-01-03,33000.05,978.28,0.2254,161.24,0.0098209,13.6814
2021-01-04,31988.71,1041.43,0.23565,155.34,0.0097613,13.5935
2021-01-05,33949.53,1099.56,0.22573,158.43,0.00997,14.5162
2021-01-06,36769.36,1208.42,0.24854,168.92,0.01042,17.2322
2021-01-07,39432.28,1224.87,0.32389,169.35,0.0097439,15.9628
2021-01-08,40582.81,1216.93,0.32032,172.19,0.00974,15.2381
2021-01-09,40088.22,1276.0,0.32419,177.26,0.0101789,17.5501
2021-01-10,38150.02,1254.25,0.31491,170.07,0.00982,16.206
2021-01-11,35404.47,1087.01,0.28743,138.87,0.0088326,14.6393
2021-01-12,34051.24,1050.16,0.29254,133.42,0.0080807,13.9655
2021-01-13,37371.38,1129.89,0.30582,147.38,0.0086738,15.9356
2021-01-14,39144.5,1231.62,0.29642,152.5,0.0093907,17.9804
2021-01-15,36742.22,1168.53,0.27991,143.65,0.0093525,20.7375
2021-01-16,35994.98,1227.83,0.27924,143.52,0.0092374,20.1054
2021-01-17,35828.61,1232.45,0.27746,142.8,0.0090987,23.2819
2021-01-18,36631.27,1258.45,0.28528,151.96,0.0091782,22.0336
2021-01-19,35891.49,1365.36,0.29396,151.86,0.0090428,20.5557
2021-01-20,35468.23,1376.99,0.29539,149.69,0.0090487,21.8482
2021-01-21,30850.13,1110.96,0.26802,129.72,0.0081581,18.4119
2021-01-22,32945.17,1232.62,0.27217,137.66,0.0085075,21.5519
2021-01-23,32078.0,1233.6,0.27167,137.67,0.0085779,24.8046
2021-01-24,32259.9,1392.51,0.27339,141.01,0.0087135,24.7935
2021-01-25,32254.2,1317.88,0.26757,137.07,0.0083509,23.3418
2021-01-26,32467.77,1365.97,0.26834,134.67,0.0082472,23.0981
2021-01-27,30366.15,1239.03,0.25039,122.44,0.0074124,20.9586
2021-01-28,33364.86,1329.69,0.26407,133.27,0.0364995,23.0145
2021-01-29,34252.2,1379.5,0.2829,134.65,0.0459059,22.748
2021-01-30,34262.88,1378.05,0.44372,133.36,0.02826,23.6399
2021-01-31,33092.98,1312.55,0.49507,129.36,0.037,22.5613
2021-02-01,33526.37,1374.17,0.37106,132.0,0.0348173,22.8757
2021-02-02,35466.24,1511.87,0.37254,141.98,0.0313489,23.6582
2021-02-03,37618.87,1664.49,0.39721,155.93,0.0372597,25.087
2021-02-04,36936.66,1595.67,0.44545,145.07,0.0529081,24.492
2021-02-05,38290.24,1719.19,0.45219,155.05,0.0467193,26.3034
2021-02-06,39186.94,1676.35,0.44307,155.57,0.0576559,25.0231
2021-02-07,38795.69,1611.62,0.41849,150.76,0.0779247,24.7254
2021-02-08,46374.87,1750.15,0.45099,167.28,0.0787,25.4115
2021-02-09,46420.42,1769.13,0.47636,181.49,0.0700121,27.6034
2021-02-10,44807.58,1740.78,0.50429,181.56,0.0725527,26.8121
2021-02-11,47969.51,1785.62,0.52806,183.62,0.069583,27.8475
2021-02-12,47287.6,1840.26,0.609,196.69,0.0697675,30.6265
2021-02-13,47153.69,1814.96,0.63309,225.76,0.0662405,34.1941
2021-02-14,48577.79,1800.42,0.59211,213.49,0.0626783,33.1565
2021-02-15,47911.1,1779.25,0.54976,207.83,0.0565,32.5899
2021-02-16,49133.45,1781.99,0.51995,210.26,0.053476,31.9632
2021-02-17,52119.71,1849.88,0.53467,237.49,0.0495187,32.2324
2021-02-18,51552.6,1939.61,0.53204,226.59,0.0587991,32.4801
2021-02-19,55906.0,1955.0,0.56465,236.5,0.055033,34.6846
2021-02-20,55841.19,1913.0,0.51167,226.65,0.0541708,33.9387
2021-02-21,57408.57,1933.53,0.54468,227.13,0.0560183,34.0915
2021-02-22,54087.67,1777.58,0.56646,208.32,0.0535557,31.4542
2021-02-23,48891.0,1577.89,0.47579,177.34,0.0476562,25.9249
2021-02-24,49676.2,1623.39,0.4686,181.43,0.0567911,28.0851
2021-02-25,47073.73,1481.75,0.43601,179.36,0.0499138,24.7144
2021-02-26,46276.87,1444.59,0.42788,170.25,0.0504768,25.1862
2021-02-27,46106.43,1458.13,0.43589,171.76,0.0500725,26.1896
2021-02-28,45135.66,1419.18,0.41565,165.22,0.0481582,24.7016
2021-03-01,49587.03,1569.86,0.44537,175.89,0.0505933,27.7116
2021-03-02,48440.65,1486.78,0.4357,179.08,0.050364,28.4769
2021-03-03,50349.37,1567.69,0.44846,187.64,0.0504146,29.85
2021-03-04,48374.09,1539.23,0.48096,180.67,0.0499865,27.6943
2021-03-05,48751.71,1528.31,0.45457,180.23,0.0495285,27.8343
2021-03-06,48882.2,1650.35,0.46285,182.85,0.0509588,28.1479
2021-03-07,50971.75,1726.16,0.46558,190.75,0.0519871,28.5932
2021-03-08,52375.17,1833.18,0.47412,191.85,0.0629738,31.8469
2021-03-09,54884.5,1870.51,0.4849,203.81,0.0579117,31.4914
2021-03-10,55851.59,1795.12,0.46155,200.29,0.0558692,29.9036
2021-03-11,57773.16,1825.78,0.45187,201.36,0.0559286,30.1166
2021-03-12,57221.72,1766.1,0.43934,220.84,0.0552731,28.3553
2021-03-13,61188.39,1922.35,0.45787,226.06,0.0627892,29.7384
2021-03-14,58968.31,1848.1,0.43905,213.94,0.058221,28.5469
2021-03-15,55605.2,1793.48,0.43574,200.59,0.0569691,27.5091
2021-03-16,56900.75,1805.12,0.46024,201.6,0.0586507,27.9099
2021-03-17,58912.97,1823.58,0.4698,205.98,0.057892,31.0579
2021-03-18,57648.16,1776.08,0.46893,199.7,0.0573485,29.3949
2021-03-19,58030.01,1809.1,0.46651,199.96,0.0582472,29.777
2021-03-20,58102.28,1806.1,0.52613,200.17,0.0588186,29.6465
2021-03-21,57351.56,1782.98,0.51651,195.31,0.0574781,29.2097
2021-03-22,54083.25,1680.97,0.5441,185.67,0.054888,27.2431
2021-03-23,54340.89,1668.08,0.5498,185.83,0.0533532,26.7813
2021-03-24,52303.65,1581.84,0.48021,176.05,0.0514996,24.8684
2021-03-25,51293.78,1585.74,0.51058,171.53,0.051266,25.535
2021-03-26,55025.59,1698.84,0.56357,183.45,0.053931,27.3927
2021-03-27,55817.14,1712.63,0.54752,184.06,0.054436,26.8766
2021-03-28,55777.63,1687.01,0.54552,184.24,0.0536656,26.6588
2021-03-29,57635.47,1816.74,0.56538,193.73,0.054124,28.0357
2021-03-30,58746.57,1840.46,0.5621,195.74,0.0540003,27.8301
2021-03-31,58740.55,1919.37,0.56982,196.7,0.0537699,29.4167
2021-04-01,58720.44,1968.05,0.57087,202.86,0.062151,30.0684
2021-04-02,58950.01,2133.69,0.60701,211.46,0.0575849,32.4864
2021-04-03,57051.94,2008.52,0.57831,195.23,0.0555113,29.293
2021-04-04,58202.01,2075.69,0.635,202.21,0.0573943,30.7471
2021-04-05,59129.99,2107.38,0.91584,221.48,0.0599992,32.3791
2021-04-06,57991.15,2112.21,1.09663,237.04,0.0644047,34.725
2021-04-07,55953.45,1963.47,0.91542,219.05,0.0587769,31.109
2021-04-08,58077.52,2080.46,1.05599,226.11,0.0617838,32.7884
2021-04-09,58142.54,2066.87,1.01721,221.12,0.0615878,31.5893
2021-04-10,59769.13,2133.49,1.3728,256.34,0.0637167,31.8944
2021-04-11,60002.43,2151.36,1.35118,252.31,0.07433,33.8811
2021-04-12,59860.0,2137.69,1.46843,244.42,0.0707343,33.108
2021-04-13,63575.0,2299.19,1.79611,267.59,0.094402,35.5217
2021-04-14,62959.53,2432.6,1.83468,278.86,0.1214329,41.3641
2021-04-15,63159.98,2514.04,1.75781,285.63,0.1823599,42.5601
2021-04-16,61334.8,2422.67,1.54805,308.43,0.3654434,41.9861
2021-04-17,60006.66,2317.6,1.53896,300.86,0.2822532,39.9137
2021-04-18,56150.01,2235.64,1.40797,273.36,0.3223299,39.0799
2021-04-19,55633.14,2161.12,1.30945,261.38,0.408903,35.7359
2021-04-20,56425.0,2330.03,1.38501,260.68,0.3173205,38.9954
2021-04-21,53787.63,2357.06,1.29097,257.69,0.3058251,36.2274
2021-04-22,51690.96,2397.94,1.15489,252.5,0.2606615,35.1306
2021-04-23,51125.14,2367.39,1.17073,241.31,0.2498155,35.2121
2021-04-24,50047.84,2213.35,1.04833,224.75,0.27,31.2443
2021-04-25,49066.77,2320.49,1.0351,223.88,0.25159,31.692
2021-04-26,54001.39,2532.6,1.3629,247.42,0.27161,35.13
2021-04-27,55011.97,2666.13,1.4017,259.77,0.27232,36.788
2021-04-28,54846.22,2748.24,1.3576,258.51,0.32311,36.233
2021-04-29,53555.0,2757.04,1.3978,255.31,0.30479,36.467
2021-04-30,57694.27,2772.42,1.5988,271.13,0.33746,38.1
2021-05-01,57800.37,2944.77,1.651,276.78,0.39087,41.257
2021-05-02,56578.21,2949.56,1.5605,268.88,0.37397,39.461
2021-05-03,57169.39,3431.04,1.5546,294.87,0.44142,42.052
2021-05-04,53200.01,3239.01,1.3877,305.23,0.53854,45.527
2021-05-05,57436.11,3524.26,1.6133,356.04,0.654,49.575
2021-05-06,56393.68,3489.73,1.6028,354.67,0.58106,47.154
2021-05-07,57314.75,3479.53,1.5793,344.89,0.68982,49.129
2021-05-08,58862.05,3910.26,1.5611,347.1,0.63708,48.597
2021-05-09,58240.84,3923.95,1.5345,387.8,0.57063,52.269
2021-05-10,55816.14,3945.88,1.3906,358.89,0.45074,46.334
2021-05-11,56670.02,4173.45,1.4786,377.6,0.49326,48.826
2021-05-12,49631.32,3823.21,1.2691,310.4,0.3916,41.622
2021-05-13,49670.97,3717.91,1.364,317.95,0.48945,43.287
2021-05-14,49841.45,4075.01,1.4,326.23,0.55971,46.567
2021-05-15,46762.99,3646.68,1.4904,300.3,0.50855,41.492
2021-05-16,46431.5,3582.1,1.4496,295.89,0.5137,40.67
2021-05-17,43538.04,3282.51,1.4946,281.53,0.4875,37.177
2021-05-18,42849.78,3375.07,1.5889,293.98,0.47574,42.566
2021-05-19,36690.09,2438.92,1.0568,185.93,0.32945,26.227
2021-05-20,40526.64,2768.62,1.1795,210.74,0.39758,30.606
2021-05-21,37252.01,2430.98,1.0062,179.97,0.35778,25.546
2021-05-22,37449.73,2294.87,0.9052,169.32,0.34199,23.296
2021-05-23,34655.25,2096.39,0.7898,142.39,0.30633,19.844
2021-05-24,38796.29,2648.43,0.993,185.32,0.36589,26.412
2021-05-25,38324.72,2705.11,0.9746,183.76,0.34598,27.503
2021-05-26,39241.91,2884.94,1.0316,198.91,0.35284,34.018
2021-05-27,38529.98,2742.23,0.9747,194.32,0.33403,31.732
2021-05-28,35663.49,2412.1,0.8985,177.33,0.31123,27.878
2021-05-29,34605.15,2278.74,0.8318,164.01,0.3028,25.365
2021-05-30,35641.27,2385.98,0.9058,170.51,0.30179,26.818
2021-05-31,37253.81,2706.15,1.0409,187.97,0.32557,32.098
2021-06-01,36693.09,2634.57,1.0108,182.99,0.37006,30.719
2021-06-02,37568.68,2706.22,1.0241,187.14,0.42338,30.67
2021-06-03,39246.79,2857.25,1.045,193.5,0.40078,32.198
2021-06-04,36829.0,2689.51,0.9683,178.44,0.37628,28.826
2021-06-05,35513.2,2627.73,0.923,172.94,0.3713,27.129
2021-06-06,35796.31,2711.92,0.947,176.41,0.37143,27.532
2021-06-07,33552.79,2592.05,0.8618,161.95,0.33146,24.584
2021-06-08,33380.81,2507.23,0.8731,160.63,0.32586,24.076
2021-06-09,37388.05,2610.18,0.9218,172.56,0.34318,25.585
2021-06-10,36675.72,2471.09,0.8686,168.16,0.32606,23.114
2021-06-11,37331.98,2354.01,0.8471,162.83,0.3187,21.478
2021-06-12,35546.11,2370.74,0.8326,161.8,0.31216,21.67
2021-06-13,39020.57,2509.33,0.8832,170.85,0.32394,23.312
2021-06-14,40516.29,2580.77,0.8906,179.89,0.32767,24.973
2021-06-15,40144.04,2543.54,0.8663,175.15,0.32028,24.482
2021-06-16,38349.01,2367.89,0.832,166.57,0.30775,23.044
2021-06-17,38092.97,2373.28,0.8419,167.08,0.30619,23.396
2021-06-18,35819.84,2234.09,0.7972,156.34,0.29328,21.233
2021-06-19,35483.72,2164.67,0.7582,152.49,0.28567,20.246
2021-06-20,35600.16,2243.47,0.7741,154.88,0.28054,21.646
2021-06-21,31608.93,1885.49,0.6067,124.46,0.17873,17.365
2021-06-22,32509.56,1879.28,0.5468,119.64,0.19072,16.85
2021-06-23,33678.07,1968.14,0.6383,129.1,0.23468,18.395
2021-06-24,34663.09,1989.52,0.6731,134.58,0.26377,19.06
2021-06-25,31584.45,1808.82,0.6111,125.0,0.23745,16.87
2021-06-26,32283.65,1829.64,0.6162,126.89,0.24583,16.952
2021-06-27,34700.34,1982.28,0.6484,132.6,0.2645,18.406
2021-06-28,34494.89,2084.41,0.6444,137.69,0.25707,18.83
2021-06-29,35911.73,2165.33,0.7063,144.2,0.26349,19.535
2021-06-30,35045.0,2275.68,0.7063,144.26,0.25391,19.516
2021-07-01,33504.69,2106.41,0.6591,137.02,0.24381,18.186
2021-07-02,33786.55,2154.13,0.6556,136.85,0.24505,18.274
2021-07-03,34669.13,2226.99,0.6732,140.17,0.24636,18.543
2021-07-04,35286.51,2322.69,0.696,144.95,0.24643,19.242
2021-07-05,33690.14,2196.53,0.6526,137.71,0.2311,18.362
2021-07-06,34220.01,2322.5,0.6648,138.87,0.23417,20.073
2021-07-07,33862.12,2316.57,0.6522,137.41,0.22386,19.788
2021-07-08,32875.71,2116.33,0.6215,132.15,0.2069,18.353
2021-07-09,33815.81,2146.99,0.6369,134.58,0.21963,18.656
2021-07-10,33502.87,2110.69,0.6246,133.99,0.21375,18.204
2021-07-11,34258.99,2140.45,0.6364,134.28,0.21597,18.383
2021-07-12,33086.63,2031.58,0.6288,133.38,0.20775,17.518
2021-07-13,32729.77,1940.15,0.6192,131.44,0.19997,16.87
2021-07-14,32820.02,1994.58,0.6197,131.07,0.19761,16.936
2021-07-15,31880.0,1919.51,0.5979,125.86,0.18534,15.764
2021-07-16,31383.87,1876.26,0.5893,120.65,0.17202,15.234
2021-07-17,31520.07,1899.59,0.5821,119.95,0.18734,15.352
2021-07-18,31778.56,1891.64,0.5866,119.17,0.18157,15.47
2021-07-19,30839.65,1818.73,0.557,113.13,0.17362,14.528
2021-07-20,29790.35,1786.03,0.5284,107.29,0.17047,13.742
2021-07-21,32144.51,1995.5,0.5719,117.74,0.19046,15.297
2021-07-22,32287.83,2024.56,0.592,120.67,0.19123,16.071
2021-07-23,33634.09,2124.25,0.6091,124.24,0.19489,16.502
2021-07-24,34258.14,2184.75,0.6085,125.99,0.19688,16.683
2021-07-25,35381.02,2189.79,0.6069,127.68,0.19793,16.746
2021-07-26,37237.6,2228.08,0.6234,131.06,0.20362,18.028
2021-07-27,39457.87,2299.49,0.6451,134.74,0.20585,19.489
2021-07-28,40019.56,2300.9,0.7327,140.42,0.20574,19.109
2021-07-29,40016.48,2382.92,0.7488,141.44,0.20502,19.37
2021-07-30,42206.37,2461.81,0.7521,145.51,0.20873,22.269
2021-07-31,41461.83,2531.05,0.746,144.37,0.20765,22.713
2021-08-01,39845.44,2555.69,0.7242,140.31,0.20424,22.062
2021-08-02,39147.82,2606.93,0.738,141.35,0.20327,23.472
2021-08-03,38207.05,2509.04,0.7136,138.49,0.19626,23.942
2021-08-04,39723.18,2724.78,0.731,142.57,0.20153,24.193
2021-08-05,40862.46,2826.99,0.7327,143.53,0.20095,24.057
2021-08-06,42836.87,2891.58,0.7474,147.95,0.20482,23.89
2021-08-07,44572.54,3160.31,0.8162,155.92,0.26189,24.694
2021-08-08,43794.37,3011.85,0.7788,149.69,0.23996,23.029
2021-08-09,46253.4,3160.52,0.817,166.31,0.25609,24.197
2021-08-10,45584.99,3141.66,0.8511,165.38,0.25732,24.537
2021-08-11,45511.0,3160.5,1.0105,170.6,0.26445,25.906
2021-08-12,44399.0,3045.96,0.966,165.38,0.26401,24.944
2021-08-13,47800.0,3322.32,1.0901,183.31,0.28667,27.748
2021-08-14,47068.51,3263.16,1.2791,182.76,0.29402,27.144
2021-08-15,46973.82,3307.09,1.2839,184.6,0.33984,27.901
2021-08-16,45901.29,3146.53,1.1855,177.93,0.31956,27.944
2021-08-17,44695.95,3011.72,1.0978,168.61,0.29933,26.146
2021-08-18,44705.29,3014.55,1.1431,166.65,0.3032,25.341
2021-08-19,46760.62,3184.12,1.2347,175.59,0.31778,27.096
2021-08-20,49322.47,3284.82,1.2629,183.59,0.32733,28.678
2021-08-21,48821.87,3223.43,1.2158,179.63,0.31662,27.844
2021-08-22,49239.22,3238.0,1.226,185.91,0.31467,27.982
2021-08-23,49488.85,3321.28,1.2457,187.01,0.31783,28.552
2021-08-24,47674.01,3170.62,1.1353,173.42,0.28864,25.728
2021-08-25,48973.32,3226.87,1.1735,177.75,0.29255,26.612
2021-08-26,46843.87,3093.2,1.0712,167.7,0.2684,24.39
2021-08-27,49069.9,3273.45,1.1918,176.2,0.2944,26.04
2021-08-28,48895.35,3244.48,1.1459,175.6,0.286,25.73
2021-08-29,48767.83,3223.47,1.1408,174.3,0.2809,25.76
2021-08-30,46982.91,3229.64,1.1002,167.3,0.272,25.04
2021-08-31,47100.89,3429.2,1.1856,171.5,0.2781,26.7
2021-09-01,48810.52,3826.82,1.2362,180.9,0.2943,29.72
2021-09-02,49246.64,3785.82,1.2533,183.3,0.2947,29.95
2021-09-03,49999.14,3938.11,1.2907,212.9,0.2961,30.75
2021-09-04,49915.64,3885.52,1.2548,211.9,0.2992,29.88
2021-09-05,51756.88,3950.29,1.3076,232.2,0.3143,33.55
2021-09-06,52663.9,3926.77,1.3894,219.4,0.309,34.81
2021-09-07,46863.73,3434.57,1.1292,178.5,0.2552,28.26
2021-09-08,46048.31,3499.0,1.0998,179.7,0.2567,27.16
2021-09-09,46395.14,3424.93,1.0868,180.5,0.2525,28.01
2021-09-10,44850.91,3208.86,1.0552,174.1,0.2397,26.39
2021-09-11,45173.69,3267.21,1.0787,178.6,0.241,26.99
2021-09-12,46025.24,3404.21,1.1181,183.0,0.2502,29.42
2021-09-13,44940.73,3285.35,1.0643,179.4,0.2358,26.96
2021-09-14,47111.52,3434.37,1.0963,183.1,0.2406,30.8
2021-09-15,48121.41,3613.55,1.1207,189.0,0.2476,30.67
2021-09-16,47737.82,3567.98,1.0902,185.2,0.2418,29.8
